Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.;
27.07.2025 15:14:55;7,00;Erw. Tageskarte;1;Bar;06176;
27.07.2025 15:14:55;4,50;Kind Tageskarte;1;Bar;06176;
27.07.2025 15:20:53;7,00;Erw. Tageskarte;1;EC-Cash;06177;
27.07.2025 15:20:53;7,00;Erw. Tageskarte;1;EC-Cash;06177;
27.07.2025 15:27:05;37,00;Zehnerkarte    Ermäßigt;1;Bar;06178;
27.07.2025 16:40:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06179;
27.07.2025 16:40:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06179;
27.07.2025 16:40:26;4,50;Kind Tageskarte;1;Bar;06179;
27.07.2025 16:43:11;7,00;Erw. Tageskarte;1;Bar;06180;
27.07.2025 16:44:36;7,00;Erw. Tageskarte;1;Bar;06181;
27.07.2025 16:58:47;7,00;Erw. Tageskarte;1;Bar;06182;
27.07.2025 17:42:30;7,00;Erw. Tageskarte;1;Bar;06183;
27.07.2025 18:05:57;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06184;
27.07.2025 18:25:28;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06185;
27.07.2025 18:43:23;0,00;Erw. Saisoinkarte - Besucher -;1;Bar;06186;
27.07.2025 19:35:30;-177,50;Entnahme: Entnahme;1;Bar;06187;
28.07.2025 11:00:10;4,50;Kind Tageskarte;1;Bar;06188;
28.07.2025 11:00:38;4,50;Kind Tageskarte;1;Bar;06189;
28.07.2025 11:00:55;4,50;Kind Tageskarte;1;Bar;06190;
28.07.2025 11:07:40;18,00;Fam Tageskarte;1;Bar;06191;
28.07.2025 11:49:56;4,50;Kind Tageskarte;1;Bar;06192;
28.07.2025 12:21:49;4,50;Kind Tageskarte;1;Bar;06193;
28.07.2025 14:39:22;7,00;Erw. Tageskarte;1;Bar;06194;
28.07.2025 15:16:32;4,50;Kind Tageskarte;1;Bar;06195;
28.07.2025 15:16:32;4,50;Kind Tageskarte;1;Bar;06195;
28.07.2025 17:21:11;4,50;Kind Tageskarte;1;Bar;06196;
28.07.2025 17:57:39;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06197;
28.07.2025 17:57:39;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06197;
28.07.2025 17:58:18;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06198;
28.07.2025 17:58:58;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06199;
28.07.2025 17:58:58;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06199;
28.07.2025 17:59:21;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06200;
28.07.2025 17:59:21;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06200;
28.07.2025 18:03:53;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06201;
28.07.2025 18:05:59;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06202;
28.07.2025 18:05:59;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06202;
28.07.2025 18:24:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06203;
28.07.2025 18:24:43;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06204;
28.07.2025 18:25:42;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06205;
28.07.2025 18:25:42;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06205;
28.07.2025 18:36:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06206;
28.07.2025 19:21:34;-105,00;Entnahme: Entnahme;1;Bar;06207;
29.07.2025 10:06:40;4,50;Kind Tageskarte;1;Bar;06208;
29.07.2025 12:42:54;7,00;Erw. Tageskarte;1;Bar;06209;
29.07.2025 12:42:54;7,00;Erw. Tageskarte;1;Bar;06209;
29.07.2025 13:06:09;7,00;Erw. Tageskarte;1;Bar;06210;
29.07.2025 15:24:12;7,00;Erw. Tageskarte;1;EC-Cash;06211;
29.07.2025 15:27:35;37,00;Zehnerkarte    Ermäßigt;1;Bar;06212;
29.07.2025 16:36:24;7,00;Erw. Tageskarte;1;Bar;06213;
29.07.2025 16:36:24;7,00;Erw. Tageskarte;1;Bar;06213;
29.07.2025 16:36:24;4,50;Kind Tageskarte;1;Bar;06213;
29.07.2025 18:01:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06214;
29.07.2025 18:01:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06215;
29.07.2025 18:01:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06215;
29.07.2025 18:16:30;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06216;
29.07.2025 19:18:13;-95,00;Entnahme: Entnahme;1;Bar;06217;
30.07.2025 10:33:34;7,00;Erw. Tageskarte;1;Bar;06218;
30.07.2025 10:33:34;7,00;Erw. Tageskarte;1;Bar;06218;
30.07.2025 10:46:26;4,50;Kind Tageskarte;1;Bar;06219;
30.07.2025 11:00:57;4,50;Kind Tageskarte;1;Bar;06220;
30.07.2025 11:01:14;4,50;Kind Tageskarte;1;Bar;06221;
30.07.2025 11:21:49;4,50;Kind Tageskarte;1;Bar;06222;
30.07.2025 11:22:13;4,50;Kind Tageskarte;1;Bar;06223;
30.07.2025 11:22:13;4,50;Kind Tageskarte;1;Bar;06223;
30.07.2025 11:22:13;4,50;Kind Tageskarte;1;Bar;06223;
30.07.2025 11:38:18;4,50;Kind Tageskarte;1;Bar;06224;
30.07.2025 11:38:45;4,50;Kind Tageskarte;1;Bar;06225;
30.07.2025 13:08:44;4,50;Kind Tageskarte;1;Bar;06226;
30.07.2025 13:08:44;4,50;Kind Tageskarte;1;Bar;06226;
30.07.2025 13:53:48;7,00;Erw. Tageskarte;1;Bar;06227;
30.07.2025 14:07:08;7,00;Erw. Tageskarte;1;Bar;06228;
30.07.2025 14:30:57;7,00;Erw. Tageskarte;1;Bar;06229;
30.07.2025 14:42:35;7,00;Erw. Tageskarte;1;Bar;06230;
30.07.2025 15:04:43;4,50;Kind Tageskarte;1;Bar;06231;
30.07.2025 15:07:24;7,00;Erw. Tageskarte;1;Bar;06232;
30.07.2025 15:07:24;4,50;Kind Tageskarte;1;Bar;06232;
30.07.2025 15:20:04;7,00;Erw. Tageskarte;1;Bar;06233;
30.07.2025 15:47:17;4,50;Kind Tageskarte;1;Bar;06234;
30.07.2025 15:47:17;7,00;Erw. Tageskarte;1;Bar;06234;
30.07.2025 16:14:53;4,50;Kind Tageskarte;1;EC-Cash;06235;
30.07.2025 16:14:53;18,00;Fam Tageskarte;1;EC-Cash;06235;
30.07.2025 16:33:26;185,00;Saisonkarte Familie 6W;1;Bar;06236;
30.07.2025 16:34:04;7,00;Erw. Tageskarte;1;Bar;06237;
30.07.2025 16:34:04;4,50;Kind Tageskarte;1;Bar;06237;
30.07.2025 16:49:03;7,00;Erw. Tageskarte;1;EC-Cash;06238;
30.07.2025 16:49:03;4,50;Kind Tageskarte;1;EC-Cash;06238;
30.07.2025 17:57:54;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06239;
30.07.2025 17:58:15;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06240;
30.07.2025 17:58:15;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06240;
30.07.2025 17:58:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06241;
30.07.2025 17:59:22;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06242;
30.07.2025 17:59:22;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06242;
30.07.2025 17:59:34;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06243;
30.07.2025 17:59:58;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06244;
30.07.2025 18:00:08;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06245;
30.07.2025 18:00:22;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06246;
30.07.2025 18:00:29;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06247;
30.07.2025 18:00:29;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06247;
30.07.2025 18:00:51;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06248;
30.07.2025 18:01:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06249;
30.07.2025 18:02:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06250;
30.07.2025 18:02:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06250;
30.07.2025 18:02:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06250;
30.07.2025 18:02:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06250;
30.07.2025 18:02:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06250;
30.07.2025 18:02:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06250;
30.07.2025 18:03:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06251;
30.07.2025 18:08:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06252;
30.07.2025 18:08:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06252;
30.07.2025 18:08:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06252;
30.07.2025 18:08:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06252;
30.07.2025 18:08:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06252;
30.07.2025 18:14:04;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06253;
30.07.2025 18:14:04;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06253;
30.07.2025 18:14:04;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06253;
30.07.2025 18:14:04;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06253;
30.07.2025 18:17:42;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06254;
30.07.2025 18:17:42;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06254;
30.07.2025 18:27:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06255;
30.07.2025 18:27:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06255;
30.07.2025 18:27:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06255;
30.07.2025 18:56:03;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06256;
30.07.2025 18:56:03;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06256;
30.07.2025 18:56:03;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06256;
30.07.2025 18:56:03;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06256;
30.07.2025 19:36:56;-449,50;Entnahme: Entnahme;1;Bar;06257;
31.07.2025 11:36:22;4,50;Kind Tageskarte;1;Bar;06258;
31.07.2025 11:36:22;4,50;Kind Tageskarte;1;Bar;06258;
31.07.2025 16:21:27;7,00;Erw. Tageskarte;1;Bar;06259;
31.07.2025 16:21:27;7,00;Erw. Tageskarte;1;Bar;06259;
31.07.2025 17:21:55;7,00;Erw. Tageskarte;1;Bar;06260;
31.07.2025 17:40:07;7,00;Erw. Tageskarte;1;Bar;06261;
31.07.2025 17:49:45;7,00;Erw. Tageskarte;1;Bar;06262;
31.07.2025 17:59:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06263;
31.07.2025 17:59:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06263;
31.07.2025 17:59:38;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06263;
31.07.2025 18:07:46;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06264;
31.07.2025 18:07:46;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06264;
31.07.2025 18:07:46;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06264;
31.07.2025 18:23:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06265;
31.07.2025 18:23:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06265;
31.07.2025 18:50:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06266;
31.07.2025 18:50:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06266;
31.07.2025 19:16:18;-78,50;Entnahme: Entnahme;1;Bar;06267;
01.08.2025 14:13:18;7,00;Erw. Tageskarte;1;Bar;06268;
01.08.2025 15:43:44;7,00;Erw. Tageskarte;1;Bar;06269;
01.08.2025 17:58:49;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06270;
01.08.2025 18:28:08;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06271;
01.08.2025 18:28:08;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06271;
01.08.2025 19:31:38;-21,00;Entnahme: Entnahme;1;Bar;06272;
02.08.2025 10:00:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06273;
02.08.2025 10:00:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06273;
02.08.2025 10:01:04;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06274;
02.08.2025 10:04:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06275;
02.08.2025 18:04:16;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06276;
02.08.2025 18:04:16;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06276;
02.08.2025 18:04:16;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06276;
02.08.2025 18:33:56;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06277;
02.08.2025 19:22:40;-27,50;Entnahme: Entnahme;1;Bar;06278;
03.08.2025 12:40:19;4,50;Kind Tageskarte;1;Bar;06279;
03.08.2025 12:40:19;4,50;Kind Tageskarte;1;Bar;06279;
03.08.2025 12:55:36;4,50;Kind Tageskarte;1;Bar;06280;
03.08.2025 12:55:36;4,50;Kind Tageskarte;1;Bar;06280;
03.08.2025 14:54:28;4,50;Kind Tageskarte;1;Bar;06281;
03.08.2025 16:01:37;4,50;Kind Tageskarte;1;Bar;06282;
03.08.2025 16:22:16;7,00;Erw. Tageskarte;1;Bar;06283;
03.08.2025 17:03:13;37,00;Zehnerkarte    Ermäßigt;1;Bar;06284;
03.08.2025 18:01:44;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06285;
03.08.2025 18:04:40;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06286;
03.08.2025 18:05:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06287;
03.08.2025 18:05:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06287;
03.08.2025 18:07:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06288;
03.08.2025 18:07:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06288;
03.08.2025 18:07:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06288;
03.08.2025 18:07:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06288;
03.08.2025 18:17:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06289;
03.08.2025 18:19:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06290;
03.08.2025 18:41:03;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06291;
03.08.2025 18:47:01;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06292;
03.08.2025 19:05:43;-112,50;Entnahme: Entnahme;1;Bar;06293;
04.08.2025 10:51:10;7,00;Erw. Tageskarte;1;Bar;06294;
04.08.2025 11:35:51;7,00;Erw. Tageskarte;1;Bar;06295;
04.08.2025 11:49:34;4,50;Kind Tageskarte;1;Bar;06296;
04.08.2025 11:49:34;4,50;Kind Tageskarte;1;Bar;06296;
04.08.2025 11:49:57;4,50;Kind Tageskarte;1;Bar;06297;
04.08.2025 11:50:18;4,50;Kind Tageskarte;1;Bar;06298;
04.08.2025 11:55:02;4,50;Kind Tageskarte;1;Bar;06299;
04.08.2025 11:55:02;7,00;Erw. Tageskarte;1;Bar;06299;
04.08.2025 13:45:57;4,50;Kind Tageskarte;1;Bar;06300;
04.08.2025 13:45:57;4,50;Kind Tageskarte;1;Bar;06300;
04.08.2025 14:15:49;4,50;Kind Tageskarte;1;Bar;06301;
04.08.2025 14:25:45;4,00;Stadtpass bis 18 Jahre;1;Bar;06302;
04.08.2025 15:00:15;7,00;Erw. Tageskarte;1;Bar;06303;
04.08.2025 15:03:09;37,00;Zehnerkarte    Ermäßigt;1;Bar;06304;
04.08.2025 15:03:09;37,00;Zehnerkarte    Ermäßigt;1;Bar;06304;
04.08.2025 16:24:07;7,00;Erw. Tageskarte;1;Bar;06305;
04.08.2025 17:20:23;7,00;Erw. Tageskarte;1;Bar;06306;
04.08.2025 17:32:43;7,00;Erw. Tageskarte;1;Bar;06307;
04.08.2025 17:47:00;7,00;Erw. Tageskarte;1;EC-Cash;06308;
04.08.2025 17:47:00;4,50;Kind Tageskarte;1;EC-Cash;06308;
04.08.2025 18:03:45;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06309;
04.08.2025 18:03:45;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06309;
04.08.2025 18:03:45;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06309;
04.08.2025 18:03:45;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06309;
04.08.2025 18:13:12;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06310;
04.08.2025 18:34:54;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06311;
04.08.2025 18:54:54;60,00;Zehnerkarte Erwachsen;1;EC-Cash;06312;
04.08.2025 18:54:54;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06312;
04.08.2025 18:54:54;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06312;
04.08.2025 19:21:23;-183,00;Entnahme: Entnahme;1;Bar;06313;
05.08.2025 09:59:51;0,00;Erw. Saisoinkarte - Besucher -;1;Bar;06314;
05.08.2025 09:59:51;0,00;Erw. Saisoinkarte - Besucher -;1;Bar;06314;
05.08.2025 10:29:43;7,00;Erw. Tageskarte;1;Bar;06315;
05.08.2025 10:37:46;7,00;Erw. Tageskarte;1;Bar;06316;
05.08.2025 10:58:22;7,00;Erw. Tageskarte;1;Bar;06317;
05.08.2025 10:58:22;0,00;Erw. Zehnerkarte - Besucher -;1;Bar;06317;
05.08.2025 11:13:02;7,00;Erw. Tageskarte;1;EC-Cash;06318;
05.08.2025 11:53:32;60,00;Zehnerkarte Erwachsen;1;Bar;06319;
05.08.2025 12:10:46;7,00;Erw. Tageskarte;1;Bar;06320;
05.08.2025 12:10:46;4,50;Kind Tageskarte;1;Bar;06320;
05.08.2025 12:49:59;4,50;Kind Tageskarte;1;Bar;06321;
05.08.2025 13:32:22;7,00;Erw. Tageskarte;1;EC-Cash;06322;
05.08.2025 13:34:06;7,00;Erw. Tageskarte;1;Bar;06323;
05.08.2025 14:16:53;4,50;Kind Tageskarte;1;Bar;06324;
05.08.2025 14:16:53;4,50;Kind Tageskarte;1;Bar;06324;
05.08.2025 14:16:53;4,50;Kind Tageskarte;1;Bar;06324;
05.08.2025 15:09:56;4,50;Kind Tageskarte;1;Bar;06325;
05.08.2025 15:09:56;4,50;Kind Tageskarte;1;Bar;06325;
05.08.2025 16:00:52;4,50;Kind Tageskarte;1;Bar;06326;
05.08.2025 17:14:00;7,00;Erw. Tageskarte;1;Bar;06327;
05.08.2025 17:59:59;7,00;Erw. Tageskarte;1;Bar;06328;
05.08.2025 17:59:59;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06328;
05.08.2025 17:59:59;7,00;Erw. Tageskarte;1;Bar;06328;
05.08.2025 18:05:01;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06329;
05.08.2025 18:05:01;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06329;
05.08.2025 18:07:02;3,00;Kind Tageskarte ab 18 Uhr;1;EC-Cash;06330;
05.08.2025 18:07:02;3,00;Kind Tageskarte ab 18 Uhr;1;EC-Cash;06330;
05.08.2025 18:07:02;3,50;Erw. Tageskarte ab 18 Uhr;1;EC-Cash;06330;
05.08.2025 18:07:02;37,00;Zehnerkarte    Ermäßigt;1;EC-Cash;06330;
05.08.2025 18:07:02;37,00;Zehnerkarte    Ermäßigt;1;EC-Cash;06330;
05.08.2025 18:07:14;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06331;
05.08.2025 18:07:14;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06331;
05.08.2025 18:47:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06332;
05.08.2025 19:05:02;60,00;Zehnerkarte Erwachsen;1;EC-Cash;06333;
05.08.2025 19:59:18;-172,50;Entnahme: Entnahme;1;Bar;06334;
06.08.2025 10:08:14;7,00;Erw. Tageskarte;1;Bar;06335;
06.08.2025 10:09:37;7,00;Erw. Tageskarte;1;Bar;06336;
06.08.2025 10:09:37;7,00;Erw. Tageskarte;1;Bar;06336;
06.08.2025 10:10:13;4,50;Kind Tageskarte;1;Bar;06337;
06.08.2025 10:24:30;4,50;Kind Tageskarte;1;Bar;06338;
06.08.2025 10:24:30;4,50;Kind Tageskarte;1;Bar;06338;
06.08.2025 10:32:43;7,00;Erw. Tageskarte;1;Bar;06339;
06.08.2025 11:16:29;7,00;Erw. Tageskarte;1;Bar;06340;
06.08.2025 11:16:29;7,00;Erw. Tageskarte;1;Bar;06340;
06.08.2025 12:15:29;4,50;Kind Tageskarte;1;Bar;06341;
06.08.2025 12:15:29;4,50;Kind Tageskarte;1;Bar;06341;
06.08.2025 12:16:11;7,00;Erw. Tageskarte;1;Bar;06342;
06.08.2025 12:17:23;7,00;Erw. Tageskarte;1;Bar;06343;
06.08.2025 12:19:42;115,00;Saisonkarte Familie 3W;1;Bar;06344;
06.08.2025 13:07:25;4,50;Kind Tageskarte;1;Bar;06345;
06.08.2025 13:07:42;4,50;Kind Tageskarte;1;Bar;06346;
06.08.2025 13:10:48;7,00;Erw. Tageskarte;1;Bar;06347;
06.08.2025 13:10:48;4,50;Kind Tageskarte;1;Bar;06347;
06.08.2025 13:10:48;4,50;Kind Tageskarte;1;Bar;06347;
06.08.2025 13:10:48;4,50;Kind Tageskarte;1;Bar;06347;
06.08.2025 13:16:31;7,00;Erw. Tageskarte;1;Bar;06348;
06.08.2025 13:27:02;4,50;Kind Tageskarte;1;Bar;06349;
06.08.2025 13:42:27;4,50;Kind Tageskarte;1;Bar;06350;
06.08.2025 14:10:48;7,00;Erw. Tageskarte;1;Bar;06351;
06.08.2025 14:25:22;4,50;Kind Tageskarte;1;Bar;06352;
06.08.2025 14:33:37;4,50;Kind Tageskarte;1;Bar;06353;
06.08.2025 14:33:37;4,50;Kind Tageskarte;1;Bar;06353;
06.08.2025 14:54:58;4,50;Kind Tageskarte;1;Bar;06354;
06.08.2025 15:05:22;4,50;Kind Tageskarte;1;Bar;06355;
06.08.2025 15:07:07;4,50;Kind Tageskarte;1;Bar;06356;
06.08.2025 15:28:36;4,50;Kind Tageskarte;1;Bar;06357;
06.08.2025 15:29:39;4,00;Stadtpass bis 18 Jahre;1;Bar;06358;
06.08.2025 15:36:59;7,00;Erw. Tageskarte;1;Bar;06359;
06.08.2025 15:36:59;7,00;Erw. Tageskarte;1;Bar;06359;
06.08.2025 16:15:23;4,50;Kind Tageskarte;1;Bar;06360;
06.08.2025 16:17:31;7,00;Erw. Tageskarte;1;Bar;06361;
06.08.2025 16:17:31;7,00;Erw. Tageskarte;1;Bar;06361;
06.08.2025 16:46:54;7,00;Erw. Tageskarte;1;Bar;06362;
06.08.2025 16:46:54;7,00;Erw. Tageskarte;1;Bar;06362;
06.08.2025 16:46:54;4,50;Kind Tageskarte;1;Bar;06362;
06.08.2025 16:47:06;7,00;Erw. Tageskarte;1;Bar;06363;
06.08.2025 16:47:32;4,50;Kind Tageskarte;1;Bar;06364;
06.08.2025 17:31:36;7,00;Erw. Tageskarte;1;Bar;06365;
06.08.2025 17:46:49;115,00;Saisonkarte Familie 3W;1;EC-Cash;06366;
06.08.2025 17:48:42;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06367;
06.08.2025 17:52:49;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06368;
06.08.2025 17:52:49;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06368;
06.08.2025 17:54:54;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06369;
06.08.2025 17:57:55;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06370;
06.08.2025 18:00:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06371;
06.08.2025 18:00:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06371;
06.08.2025 18:00:49;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06372;
06.08.2025 18:01:01;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06373;
06.08.2025 18:01:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06374;
06.08.2025 18:02:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06375;
06.08.2025 18:03:00;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06376;
06.08.2025 18:03:09;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06377;
06.08.2025 18:05:58;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06378;
06.08.2025 18:08:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06379;
06.08.2025 18:08:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06379;
06.08.2025 18:09:50;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06380;
06.08.2025 18:09:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06380;
06.08.2025 18:19:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06381;
06.08.2025 18:19:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06381;
06.08.2025 18:19:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06381;
06.08.2025 18:19:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06381;
06.08.2025 18:19:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06381;
06.08.2025 19:06:50;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;06382;
06.08.2025 19:06:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06382;
06.08.2025 19:06:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06382;
06.08.2025 19:06:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;06382;
06.08.2025 19:19:58;-444,50;Entnahme: Entnahme;1;Bar;06383;
07.08.2025 10:00:07;7,00;Erw. Tageskarte;1;Bar;06384;
07.08.2025 11:00:17;4,50;Kind Tageskarte;1;Bar;06385;
07.08.2025 11:00:17;4,50;Kind Tageskarte;1;Bar;06385;
07.08.2025 11:15:47;4,50;Kind Tageskarte;1;Bar;06386;
07.08.2025 11:22:20;4,50;Kind Tageskarte;1;Bar;06387;
07.08.2025 11:29:30;4,50;Kind Tageskarte;1;Bar;06388;
07.08.2025 11:29:30;4,50;Kind Tageskarte;1;Bar;06388;
07.08.2025 11:29:30;4,50;Kind Tageskarte;1;Bar;06388;
07.08.2025 11:29:30;4,50;Kind Tageskarte;1;Bar;06388;
07.08.2025 11:29:30;4,50;Kind Tageskarte;1;Bar;06388;
07.08.2025 11:33:33;7,00;Erw. Tageskarte;1;Bar;06389;
07.08.2025 11:52:11;4,50;Kind Tageskarte;1;Bar;06390;
07.08.2025 11:52:11;4,50;Kind Tageskarte;1;Bar;06390;
07.08.2025 11:52:11;7,00;Erw. Tageskarte;1;Bar;06390;
